id_r,cue,resp_1,resp_2,resp_3,incorrect,gpt-oss:120b
303198,Badezimmer,Badewanne,Toilette,WORD,Kachelboden,Kachelboden
303222,drohen,Angst,Furcht,WORD,Einschüterung,Einschüchterung
303235,Jack,Jack Black,Tenacious d,WORD,Black Jack (Spiel),Blackjack
303284,auffallend,schön,exzentrisch,WORD,polarisierned,polarisierend
303516,arrogant,eingebildet,hochnäsig,WORD,unsympatisch,unsympathisch
303518,Besserwisser,Klugredner,arrogant,WORD,unsympatisch,unsympathisch
303529,Freud,Psychologe,Psychoanalyse,WORD,"Hypnose, Traumdeutung",Hypnose
303532,Hollywood,Filme,Schauspieler:innen,WORD,Regisseur:innen,Regisseur:innen
303661,relaxen,entspannen,Chillen,WORD,zurücklehnen,zurücklehnen
303677,fantastisch,wunderbar,exquisit,WORD,fabulös,fabulös
303683,penibel,kleinlich,Übergenau,WORD,Tüpflischiisser,tüpflisch
303755,dagegen,wehren,Meinung,WORD,dagegenstellen,dagegenstellen
303872,Neuigkeit,News,Zeitung,WORD,Limited Edition,Limited Edition
303876,gelassen,Easy,in einem guten Zustand,WORD,Gelsassenheit,Gelassenheit
303914,Hypothese,Fragestellung,Bachelorarbeit,WORD,Universitä,Universität
303963,unsympathisch,Menschen,launisch,WORD,eingebidelt,eingebildet
303964,zerbrechlich,dünn,leicht,WORD,vorsivht,vorsichtig
304045,österreichisch,Wien,Schnitzel,WORD,Kaiserscharn,Kaiserschmarrn
304097,Temperatur,Kalt,Warm,WORD,Termometer,Termometer
304101,Objektivität,Subjektiv,Grundbil,WORD,Grundbild*,Grundbild
304102,Tankstelle,Auto,Benzin,WORD,Snacks,Snacks
304148,Sprecher,Radio,Fußball,WORD,Moderatot,Moderator
304219,Base,basisch,Sauer,WORD,Sicherhei,Sicherheit
304233,Show,Europapark,impossant,WORD,glamurös,glamourös
304270,Schätzchen,Liebe,Beziehung,WORD,Kosnamen,Kosenamen
304363,Lady,weiblich,feminin,WORD,girly,girly
304402,später,nicht jetzt,verschieben,WORD,herauszögern,herauszögern
304406,feuern,arbeitslos,böse,WORD,Chef:in,Chef:in
304409,hinterfragen,zweifeln,reflektiert,WORD,intelligen,Intelligenz
304537,Gelassenheit,ruhig,nervös,WORD,hibbelig,hibbelig
304541,klopfen,Tür,Hände,WORD,klinggeln,klingeln
304561,Ruf,Schrei,Namen,WORD,guter/schlechter Ruf,guter Ruf
304567,verneinen,Nein,ablehnen,WORD,feimachen,verweigern
304571,obwohl,trotz,Paradox,WORD,unerklärbar,unerklärbar
304637,Manieren,Tisch,Gesellschaft,WORD,Seriösität,Seriosität
304660,Oktoberfest,Bier,feiern,WORD,betrunene,betrunken
304719,aufstellen,Übung,Vorstellen,WORD,PArcour,Parcours
304784,streiten,Menschen,Missverständnis,WORD,aussernandersetzung,Auseinandersetzung
304800,Bremen,Deutschland,Stadt,WORD,Bremerstadtmusikanten,Bremer Stadtmusikanten
304810,Shopping,Einkaufen,Geld ausgeben,WORD,OnlineShopping,Online-Shopping
304919,Unabhängigkeit,Politik,Souveräntität,WORD,einflussfrei,einflussfrei
304961,Senat,Palpatine,Republik,WORD,Star Wars,Star Wars
304965,duschen,Analdusche,Bad,WORD,Schampoo,Shampoo
304999,Verständigung,Widerspruch,Konflikt,WORD,Mühegeben,Mühe geben
305005,Korruption,Geld,Ausland,WORD,Dikaturen,Diktaturen
305222,Selbstständigkeit,Geld,Business,WORD,ansträngend,ansträngend
305325,Gipfel,Berg,Alpen,WORD,tablerone,Toblerone
305350,spülen,Abwasch,Spülmaschine,WORD,Spülmittek,Spülmittel
305490,abrufen,erinnern,vergessen,WORD,Gesächtnis,Gedächtnis
305500,Schöpfung,Religion,Gott,WORD,Schöper,Schöpfer
305561,Apotheke,Kreuz,Medizin,WORD,gesundkheit,Gesundheit
305566,dominant,reden,GRÖSSER,WORD,bestimmerisch,bestimmend
305615,Ablenkung,Autofahren,wegschauen,WORD,unkonzetriert,unkonzentriert
305703,Wolfsburg,Stadt,historisch,WORD,Waldnah,Waldnah
305754,Abgase,Gestank,ungesund,WORD,Limiten einhalten,Limiten einhalten
305764,reinkommen,hereingehen,jemanden herein bitten,WORD,Slangausdruck,Slangausdruck
305767,Camping,Ferien,Zelt,WORD,Campervan,Campervan
305878,Falten,Mama,Natürlichkeit,WORD,ripsen,Rippen
306009,Handtuch,Sauna,duschen,WORD,Starnd,Strand
306028,Argumentation,Diskussion,Rechtfertigung,WORD,streti,Streit
306033,Bern,Capitale,Stad,WORD,flus,Fluss
306048,Eifersucht,Kim,Beziehung,WORD,Red Flag,Red Flag
306055,Gebäck,Gipfeli,Bäckerei,WORD,Schoggibrötli,Schoggibrötli
306084,Einigkeit,drei,Gott,WORD,heilger Geist,heiliger Geist
306094,erhöhen,Mehr,GRÖSSER,WORD,Aufeinanderstapeln,Aufeinanderstapeln
306131,Bettler,Penner,Roma,WORD,Suchtkrank,Suchtkrank
306148,schimpfen,Kinder,Erwachsene,WORD,bkldsinn,Mitarbeiter
306161,Benutzung,Handy,Laptop,WORD,komplizier,komplizieren
306374,Hilfestellung,Test,Unterstützung,WORD,Kaskadenmodell,Kaskadenmodell
306379,damalig,Damals,Früher,WORD,Romantisierend,Romantisierend
306411,Naturwissenschaft,Universität,Phydoc,WORD,Physik und Doktorat (korrektur 2. eingabe),Physik und Doktorat
306415,beweglich,dehnbar,Ballettänzerin,WORD,Gumml,Gummi
306441,schlichten,Konflikt,krieg,WORD,vereinfahcen,vereinfachen
306451,Bekleidung,Kleidung,Pullover,WORD,schuh\,Schuh
306527,Beethoven,Musik,piano,WORD,clasic,klassisch
306614,Stopp,aufhalten,beenden,WORD,stooppen,stoppen
306748,Waschmaschine,Wäsche,Kleider,WORD,ssuberkeit,Sauberkeit
306802,Maul,Tier,Ochse,WORD,Maul und Klauensäuche,Klauensäuche
306831,gründlich,genau,ganz,WORD,sorgfälltig,sorgfältig
306840,Hygiene,seife,baden,WORD,waschenee,Waschen
306863,Asche,Feuer,Tot,WORD,Begräbniss,Begräbnis
306870,CIA,Geheimdienst,USA,WORD,Agent:innen,Agent:innen
306877,Rathaus,Gemeinde,Regierung,WORD,Anwohnersitz,Anwohnsitz
306903,Temperatur,Grad,Wärme,WORD,Termometer,Termometer
306951,offenbar,demnach,deutsch,WORD,offendichtlich,offensichtlich
306961,Ignoranz,überheblich,naiv,WORD,simplifiziert,simplifiziert
306978,recherchieren,Duden,Buch,WORD,Chatgpt,ChatGPT
307022,Block,Papier,Wohnungen,WORD,Vierteel,Viertel
307027,Olympia,Kämpfe,Athletik,WORD,Wettkamof,Wettkampf
307039,wahnsinnig,gestört,Einstein,WORD,durchgedreh,durchgedreht
307054,Salzburg,Stadt,Österreich,WORD,RedBull,RedBull
307089,Journalist,Zeitung,Fake News,WORD,reisem,Report
307111,Zürcher,Zürisee,Ausflug,WORD,gnüsse,Genüsse
307123,Song,Worship,Hillsong,WORD,Venus vo Bümpliz,Venus vo Bümpliz
307145,Rache,Drache,Vergeltung,WORD,bosheut,Bosheit
307153,Krankenwagen,Auto,Patient,WORD,düdada,Sirene
307222,aufgeräumt,sauber,Wohnung,WORD,Undordnung,Unordnung
307228,Erzählung,Geschichte,Märchen,WORD,Geschehenis,Geschehen
307234,Putzmittel,Fenster,Lappen,WORD,Sprayflasche,Sprayflasche
307270,einsetzen,fehlendes Teil,rein machen,WORD,cmd c,Kopieren
307272,golden,Gold,Schmuck,WORD,goldener retriever,Golden Retriever
307310,Schwarm,Verliebtheit,erstes Treffen,WORD,Schmetteringe im Bauch,Schmetterlinge im Bauch
307344,beherrschen,können,fhähigkeit,WORD,kentnisse,Kenntnisse
307346,Doktorarbeit,Uni,wichtig,WORD,schwirig,schwierig
307374,romantisch,Liebe,Abend,WORD,Zweisamkeit,Zweisamkeit
307391,Alzheimer,Krankheit,Psychologie,WORD,Altershei,Altersheim
307467,verpassen,Zug,zu spät kommen,WORD,éV,Verpassen
307489,geschlossen,etwas ist zu,nicht offen,WORD,schlüsseö,geschlossen
307501,Ruf,laut,Name,WORD,aufmeksamkeit,Aufmerksamkeit
307502,Metaebene,camputer,Internet,WORD,cockie,Cookie
307505,zufällig,kausuell,Statistik,WORD,unvohersehbar,unvorhersehbar
307556,vertraulich,privat,geheim,WORD,Krankenankte,Krankenakte
307565,Sendung,Fernsehen,Tagesschau,WORD,Fernbedinung,Fernbedienung
307569,zudecken,Bett,warmm,WORD,kuschelig,kuschelig
307590,laufend,liegend,richtend,WORD,nichtend,nichtend
307606,Reihenfolge,Abfolge,Nummerierung,WORD,Alphabeth,Alphabet
307637,Stab,Holz,Zauber,WORD,Harryb,Harry
307642,mehrmals,öfters,wiederholt,WORD,vielzählig,vielzählig
307672,festgelegt,ausgewählt,unflexibel,WORD,meinungsstark,meinungsstark
307704,zweideutig,pervers,missverst,WORD,missverständniss,Missverständnis
307712,verklemmt,ruhig,konservativ,WORD,sturr,stur
307808,Handfläche,Rillen,warm,WORD,fühleb,fühlen
307890,Dreieck,Pythagoras,Winkel,WORD,Kathede,Kathete
307898,verschwommen,Brille,Sehschwäche,WORD,kruzsichtig,kurzsichtig
307918,Veröffentlichung,Publikation,Artikel,WORD,Impactfaktor,Impact-Faktor
308131,Diktator,unheimlich,Haiti,WORD,Unterdückung,Unterdrückung
308190,nochmal,Wiederholung,Wiedersehen,WORD,nicjt verstehen,nicht verstehen
308253,Fingernagel,Nagellack,Nagelschere,WORD,Negalklipser,Nagelknipser
308278,Kohlensäure,Sprudel,Gad,WORD,Blubbern,Blubbern
308326,fähig,möglich,können,WORD,skill,skill
308357,aufstellen,In die Senkrechte bringen,Hinstellen,WORD,Gemütszustand öndern,Gemütszustand ändern
308366,Wolfsburg,Vfl,Kevin de Bruyne,WORD,Wout Weghorst,Wout Weghorst
308368,geradeaus,Pfeil,fahren,WORD,straight foreward,straight forward
308444,Erfindung,Konstruktion,Erfinder,WORD,Inovation,Innovation
308513,Genetik,DNA,Biologie,WORD,Trisomie 21,Trisomie 21
308605,konstruktiv,Feedback,Bildung,WORD,Hobbies,Hobbies
308794,einst,früher,damals,WORD,Vergangen(heit),Vergangenheit
308865,Dummkopf,blöde,IQ,WORD,Itenlligenz,Intelligenz
308927,zerbrechlich,Glas,feingliedrig,WORD,fragiel,fragil
308945,Vision,Bild,Zukunft,WORD,Glaubek,Glaube
308954,Verständigung,Sprechen,Kommunikation,WORD,verbalisierung,Verbalisierung
309089,fähig,möglichsein,Gesundheit,WORD,fähigkwiten,Fähigkeiten
309236,IQ,Intelligenz,Logik,WORD,emontionaler IQ,emotionaler IQ
309285,Arznei,Arzt,Medizin,WORD,Krankehit,Krankheit
309310,Ehrenamt,Freiwillig,Suppenküche,WORD,Weltverbesserer,Weltverbesserer
309351,hinterfragen,Fragezeichen,Stirnrunzeln,WORD,inquisiv,inquisitiv
309368,unsympathisch,Mundwinkel (nach unten),Mensch,WORD,Nase (kraus),Nase (kraus)
309467,Gottesdienst,Kirche,Priester,WORD,Rueh,Ruhe
309473,glänzend,Glitzer,Ring,WORD,speziel,speziell
309490,Roboter,AI,Wall-E,WORD,Chatgpt,ChatGPT
309601,Lauf,Rennen,Marathon,WORD,Midlife crisis,Midlife crisis
309614,gebildet,Hochschule,Eloquenz,WORD,Wortgewaltig,wortgewaltig
309619,Waschbecken,Waschraum,Lavabo,WORD,Brünneli,Brünneli
309695,Kinn,Kopf,Gesicht,WORD,Kinnhacken,Kinnhaken
309701,Riesenrad,Chilbi,Herbstmesse,WORD,LondonEye,London Eye
309736,Liebling,liebe,Neid,WORD,zweisamkeit,Zweisamkeit
309795,Wichtigkeit,Dringlichkeit,Reihenfolge,WORD,Grossmannsssucht,Großmannssucht
309805,Personendaten,heikel,Sicherheit,WORD,privagt,privat
309865,Nostalgie,Vermissen,Ferien,WORD,Sehensucht,Sehnsucht
309881,geil,Jugendwort,Ausdruck,WORD,erregd,erregend
309894,fordern,verlagnen,wollen,WORD,bossig,bossig
309915,Baumwolle,T-Shirt,hoher Wassergebrauch,WORD,tierfreundlichere Alternative,tierfreundlichere Alternative
309940,Umfrage,Interview,Fragebogen,WORD,Froschung,Forschung
310028,Donnerstag,Freitag,Woche,WORD,7*7=49,7*7=49
310039,Lippe,Mund,schminke,WORD,konturenstift,Konturenstift
310069,nachts,Mond,Dunkel,WORD,Euhig,ruhig
310090,streicheln,Hund,liebkosen,WORD,Streicheleinheiten,Streicheleinheiten
310163,darum,deshalb,warum,WORD,daweil,da weil
310171,Barsch,Fisch,Fluss,WORD,gebackeb,gebacken
310191,irgendetwas,Nichts,Eventuell,WORD,Irgenwann,Irgendwann
310222,gründlich,genau,präzis,WORD,tiefgehend,tiefgehend
310233,ungefähr,vielleicht,schwammig,WORD,so la la,so la la
310250,Beethoven,Mondscheinsonate,Klavierspiel,WORD,Perrücke,Perücke
310271,Anordnung,Sortierung,Ordnung,WORD,Mis-en-place,Mise en place
310272,ausgehen,raus gehen,Beziehung führen,WORD,aufbrauchen,aufbrauchen
310296,Entschuldigung,Beileid,Versehen,WORD,Ausversehen,aus Versehen
310315,neunzig,alt,hundert,WORD,Neunzehnhundert,neunzehnhundert
310338,Fernweh,Reisen,Freiheit,WORD,Alleinsein (positiv),Alleinsein (positiv)
310364,Metaebene,Dimension,Universum,WORD,paralell,parallel
310423,Streichinstrument,Gitarre,Violine,WORD,Harve,Harfe
310484,zurückhaltend,scheu,introvertiert,WORD,unoffen,unoffen
310485,husten,Erkältung,niesen,WORD,neocitran,NeoCitran
310493,Meilen,Kilometer,vanessa Song,WORD,entfernunf,Entfernung
310523,Liter,Wasser,Tee,WORD,Flüsigkeit,Flüssigkeit
310535,bislang,Vergangenheit,Zustand,WORD,Tradtitionen,Traditionen
310645,Schalter,Dienste,licht,WORD,an/aus,an/aus
310665,Reptil,Schlange,Haut,WORD,Amphib,Amphibie
310748,Nostalgie,Vergangenheit,Großeltern,WORD,schwarze-weiss-foto/-film,Schwarz‑weiß‑Foto/Film
310778,Radiergummi,Bleistift,Schule,WORD,Fusseln,Fusseln
310802,heimlich,Geheimnis,unter vier Augen,WORD,hintendurch,hindurch
310864,pro,contra,dafür,WORD,dafürsprechend,dafürsprechend
310868,Nürnberger,Franke,Bayern,WORD,1.Fc,WORD
310915,Puppe,Barbie,spiel,WORD,spapp,spapp
310965,verdammt,Teufel,Hölle,WORD,Personx,Person X
310998,Möbelstück,Mobiliar,Schrank,WORD,Austatter,Ausstatter
311036,Linz,Österreich,Alpen,WORD,Linsertorte,Linzorte
311038,flauschig,festflauschig,kuschelig,WORD,It's so fluffy (Despicable Me),It's so fluffy (Despicable Me)
311074,vierzig,Geburtstag,Zahl,WORD,härzig,herzig
311130,einige,Ausgewählte,Club,WORD,unpräzis,unpräzise
311188,Regenwald,Rodung,Lebenselixier,WORD,Bruno Manser,Bruno Manser
311236,beeindruckend,Impression,Wahnsinn,WORD,geflasht,geflasht
311293,Öko,Natur,bewusster Umgang,WORD,öko freundlich,ökofreundlich
311296,zuständig,Verantwortlich,Chef,WORD,Service-Owner,Service-Owner
311444,verheiratet,glpck,jung,WORD,alterstümlich,altstümlich
311472,Ego,GROSS,mühsam,WORD,nervic,nervisch
311513,unbeweglich,unmobil,fest,WORD,gstabig,stabil
311517,Chili,Scharf,rot,WORD,Pepperonicini,Pepperoncini
311525,schleppen,tragen,ziehen,WORD,transportierne,transportieren
311569,abrufen,Gedächtnis,Wiederholung,WORD,GEschwinduîgkeit,Geschwindigkeit
311574,arabisch,Islam,Sprache,WORD,Kaligraphie,Kalligrafie
311593,hinterfragen,überdenken,Gehirn,WORD,verkopft,verkopft
311637,düster,dunkel,finster,WORD,Vamoir,Vampir
311644,Individualität,Einzigartigkeit,Individuum,WORD,personbezogen,personenbezogen
311651,vergleichen,unterscheiden,konkurrieren,WORD,auswägen,auswägen
311658,pfeifen,Catcallin,Männer,WORD,unabgebravht,unabgebraten
311704,gleichgültig,egal,nicht wichtig,WORD,indifferenziert,indifferent
311798,dynamisch,athletisch,gesund,WORD,sportaffin,sportaffin
311817,objektiv,neutral,unvoreingenommen,WORD,indifferenziert,indifferenziert
311827,igitt,ekelig,abscheulich,WORD,wiederlich,widerlich
311841,hungrig,Hunger,Kind,WORD,Essej,Essen
311848,bellen,Hund,Ball,WORD,Bélen (Bethlehem auf Spanisch),Belén (Bethlehem auf Spanisch)
311918,dicht,Wasserrohr,Fenster,WORD,dicht halten (schweigen),dicht halten
311922,unendlich,∞,Mathematik,WORD,Hilberts Hotel,Hilberts Hotel
311942,Gelassenheit,Yoga,Zen,WORD,Ausgeglischen,Ausgeglichen
311987,leider,leiden,Versuch,WORD,Zuwieder,zuwider
311993,Autofahren,Autobahn,Strecke,WORD,Fortbewegungsmittel,Fortbewegungsmittel
312012,rational,emotional,Verunft,WORD,Begründug,Begründung
312059,Schicht,Arbeiten,Plannen,WORD,Mermelade,Marmelade
312084,Vorwurf,Anschuldigung,Streit,WORD,hinklatschen,Hinklatschen
312119,ermorden,töten,umbringen,WORD,femizit,Femizid
312145,Popcorn,Kino,Mais,WORD,salzih,salzig
312176,Falten,Alter,Papier,WORD,Origamie,Origami
312184,Rechner,Mathe,Tasten,WORD,Renchenen,Rechnen
312272,danach,später,aufschieben,WORD,motivationslos,motivationslos
312326,Vorgesetzter,Kollektiv,Teamarbeit,WORD,Inklusiv,Inklusiv
312347,Ostblock,Deutschland,Krieg,WORD,Politk,Politik
312355,Ulm,Stadt,Baum,WORD,Bergütte,Berg
312361,Gespenst,Geister,unheimlich,WORD,Haloween,Halloween
312413,Bundesrat,Adolf Oggi,Berset,WORD,Karin Keller-Sutter,Karin Keller-Sutter
312567,abschreiben,Spickzettel,Tafel,WORD,Arbejt,Arbeit
312632,Funke,Feuer,rauchen,WORD,feuerzeu,Feuerzeug
312677,sechzig,Zahl,Alter,WORD,Rentner:innenalter,Rentner:innenalter
312684,füttern,Tier,Futter,WORD,Nassfutter,Nassfutter
312724,Bastard,Game of Thrones,Beleidigung,WORD,Jon Snow,Jon Snow
312738,Ministerpräsident,Präsident,Anzug,WORD,Krawate,Krawatte
312788,Mittwoch,Wochentag,Mitte,WORD,Teamsitzung,Teamsitzung
312827,Kittel,Artzt,Weiz,WORD,Labir,Labor
312833,Lady,Frau,Englisch,WORD,Maddame,Madame
312838,weil,Deswegen,deshalb,WORD,aufrgund,aufgrund
312853,belästigen,Sexuelle Belästigung,stören,WORD,Aufdringlichkeit,Aufdringlichkeit
312950,Universum,Galaxie,unendlich,WORD,Star Wars,Star Wars
312980,Schöpfung,Urheberrecht,Kreationismus,WORD,Jurassic Park,Jurassic Park
312981,feuern,miese Arbeitsbedingungen,fehlende Wertschätzung am Arbeitsplatz,WORD,Quiet quitting,Quiet quitting
313018,Korruption,Regierung,Männer,WORD,hypokritisch,hypokritisch
313137,Asche,Tod,schwarz,WORD,Äschermittwoch,Äschermittwoch
313195,verklemmt,Bider,unsicher,WORD,schambehaftet,schambehaftet
313198,sammeln,Briefmarken,Tätigkeit,WORD,Bücjer,Bücher
313202,Radiergummi,Bleistift,Primarschule,WORD,Gummispähne,Gummispäne
313257,eigen,meins,egoistisch,WORD,Habgut,Hab und Gut
313329,beeilen,schnell,Stress,WORD,eiele,Eile
313352,großartig,Sensationell,famos,WORD,gendergerecht,gendergerecht
313354,Bestellung,Onlinehandel,warten,WORD,Zaheln,Zahlen
313378,Bekleidung,Kleider,Shop,WORD,Thrift-Store,Thrift-Store
313394,Donnerstag,Biologie,Spaggetthi,WORD,Germanys next Topmodel,Germany's Next Topmodel
313410,Zeh,Fuß,Zehnagek,WORD,Zehnagel,Zehnagel
313456,Nachfolger,nächster,folgen,WORD,rehenfolge,Reihenfolge
313504,Umschlag,Brief,Rechung,WORD,Gebrtstagsgeschenk,Geburtstagsgeschenk
313506,stammen,Herkunft,Abstammung,WORD,Verwandschaft,Verwandtschaft
313523,rauschen,Wasser,FLIESSEN,WORD,Flusss,Fluss
313614,nüchtern,alkoholfrei,fahren,WORD,katerfrei,katerfrei
313619,Major,Haupt,Chaef,WORD,wichtigt,wichtig
313673,Grippe,Influenza,krank,WORD,schmupfen,Schnupfen
313740,Kartenspiel,Glück,Zufall,WORD,Nonno,Nonno
313761,objektiv,Wahr,kausal,WORD,wircklich,wirklich
313797,Pünktlichkeit,Zeit,Gut,WORD,Vorblidlich,vorbildlich
313801,Koblenz,Ortschaft,Deutschland,WORD,Baden-Würtenberg,Baden-Württemberg
313814,Misstrauen,Menschen,Andere,WORD,Selsbt,Selbst
313862,Demonstration,Protest,Demonstranten,WORD,bewegun g,Bewegung
313866,geschickt,taktisch,klug,WORD,gewieft,gewieft
313868,keineswegs,nicht,missverstanden,WORD,desunter,desunter
313901,herausfinden,lösen,herausbekommen,WORD,checken,checken
313938,nochmal,Mehere Versuche,Runde,WORD,Widerholen,Wiederholen
313966,Ratschlag,Tipp,helfen,WORD,nervib,nervig
313998,Brei,Mus,Püree,WORD,Porradge,Porridge
314002,Gespenst,Geist,Erscheinung,WORD,Paranomales Wesen,Paranormales Wesen
314036,enttäuscht,traurig,Absage,WORD,verleiren,verlieren
314089,Rücken,Wirbelsäule,Schmerzen,WORD,Rückgrad,Rückgrat
314137,Einnahme,Medikamente,schlucken,WORD,zusichnehmen,zu sich nehmen
314141,irgendjemand,wer,egal,WORD,irgendöpper,irgendwer
314153,beherrschen,Können,einwandfrei,WORD,Herschaft,Herrschaft
314166,Knall,Unfall,Larm,WORD,Gerausch,Geräusch
314174,störend,Gerausch,Babys,WORD,Larm,Lärm
314197,Nachmittag,entspannt,Spiel,WORD,gechillt,gechillt
314201,nachts,Sex,Straßenbeleuchtung,WORD,"unheimlich, alleine",unheimlich
314202,heimlich,unheimlich,Heinzelmännchen,WORD,"heimisch, gemütlich",heimisch
314245,Ferse,Fuß,Schuhe,WORD,blatern,Platte
314369,Bequemlichkeit,Sofa,cofee Shop,WORD,chillig,chillig
314396,unterwürfig,untergeben,niedrig,WORD,begolgend,gehorchend
314398,danach,nachher,später,WORD,darauffolgend,darauffolgend
314429,Sack,Tüte,schwer,WORD,kartoffen,Kartoffeln
314463,Lautstärke,Musik,Handy,WORD,Fernsehr,Fernseher
314481,Lippenstift,Rot,Farbe,WORD,Make up,Make up
314506,Seefahrt,Schiff,Meer,WORD,Seefahrer*in,Seefahrer*in
314562,ziemlich,beste Freunde,fast,WORD,nocht ganz,nicht ganz
314573,Laptop,lernen,Uni,WORD,Macbook,MacBook
314582,Vorhang,Deko,zimmer,WORD,cozy,cozy
314593,Hypothese,Annnahme,Schule,WORD,Hineiniterpretieren,Hineininterpretieren
314594,wahren,beschützen,Geheimnis,WORD,geheimbehalten,geheimhalten
314608,Rohr,Loch,Bau,WORD,Krepierer,Krepierer
314621,brausen,aufbrausen,Brausetablette,WORD,Duschbrause,Duschbrause
314630,Hürde,Spiel,Hindernis,WORD,Beeintrachtigung,Beeinträchtigung
314631,Tor,Palast,Schlussel,WORD,Herrschaftlichkeit,Herrschaft
314633,zunehmen,Essen,Ungesund,WORD,uppig,Upping
314638,Orient,Kamel,Essen,WORD,Gewurz,Gewürz
314712,taub,leer,ohne Gefühl,WORD,blutleer,blutleer
314739,Wikipedia,Wissen,Informationen,WORD,Diversitat,Diversität
314746,Trottel,Dummkopf,doof,WORD,blod,blöd
314757,Unordnung,Chaos,Durcheinander,WORD,Wirwarr,Wirrwarr
314793,Quantität,Zahlen,Anzahl,WORD,Forschunf,Forschung
314801,Separation,Abstand,Trennung,WORD,berziehung,Beziehung
314819,Handschlag,Handfläche,Begrüßung,WORD,Verprechen,Versprechen
314838,Drehbuch,Plan,Film,WORD,Ressigeur,Regisseur
314898,unmodern,old-fashion,alt,WORD,untrendig,untrendig
314901,Raub,Dieb,Laden,WORD,Straftatt,Straftat
314936,Südafrika,Apartheit,Nationalparks,WORD,Safaris,Safaris
314948,Szene,Theater,Film,WORD,Eifersuchts....,Eifersuchtszene
314951,Faulheit,Faultier,Faulpelz,WORD,rumlungern,rumlungern
314956,beeilen,schneller,rennen,WORD,hustlen,hustlen
315014,Major,Oberbefehlshaber,bestimmt,WORD,millitär,militär
315086,Ader,Vene,Arterie,WORD,blurgefässe,Blutgefäße
315156,Show,Aufführung,Tanz,WORD,Komedie,Komödie
315186,Neubrandenburg,Deutschland,Stadt,WORD,mecklenburg-vorpommern,Mecklenburg-Vorpommern
315203,Möbelstück,Wohnung,wohnen,WORD,erinrichtung,Einrichtung
315230,Teig,backen,Sauerteig,WORD,Pizzateig,Pizzateig
315235,Objektivität,Schlüssig,Neutral,WORD,Unsubjektiv,unsubjektiv
315297,Nürnberger,Marzipan,Deutschland,WORD,Mirellativegal (Youtube),Mirellativegal (YouTube)
315301,Bekannte,Kollegin,oberflächlicher Kontakt,WORD,ev. unsympatisch,eventuell unsympathisch
315302,willkommen,herzlich,Zuhause,WORD,jnd. willkommen HEISSEN,jemand
315333,differenzieren,explizit,ralisieren,WORD,(realisieren),realisieren
315344,untergehen,aufgehen,Untergang,WORD,Aufblühen,Aufblühen
